Accession	Organism	Kingdom	Length	Transmembrane_Helix
P24813	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	409	False
Q86YS7	Homo sapiens	Metazoa	1000	False
Q7TSH3	Mus musculus	Metazoa	1157	False
Q7XR83	Oryza sativa subsp. japonica	Plants	333	False
Q1H537	Arabidopsis thaliana	Plants	417	False
Q5TB30	Homo sapiens	Metazoa	811	False
Q05949	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	395	False
O74478	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	587	False
P56749	Homo sapiens	Metazoa	244	True
Q9HGK2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	216	False
Q71RC2	Homo sapiens	Metazoa	724	False
P32776	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	642	False
Q5U623	Homo sapiens	Metazoa	682	False
O62090	Caenorhabditis elegans	Metazoa	586	False
Q9EQ61	Mus musculus	Metazoa	584	False
Q9BQ95	Homo sapiens	Metazoa	431	False
Q00341	Homo sapiens	Metazoa	1268	False
O01811	Caenorhabditis elegans	Metazoa	377	True
P53289	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	263	False
Q8NHV9	Homo sapiens	Metazoa	184	False
Q9LR64	Arabidopsis thaliana	Plants	174	False
Q9ERG0	Mus musculus	Metazoa	753	False
P53298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	406	False
A2AKK5	Mus musculus	Metazoa	416	False
Q91YE5	Mus musculus	Metazoa	1889	False
C4R8D7	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	409	False
Q92540	Homo sapiens	Metazoa	1137	False
Q90941	Gallus gallus	Metazoa	1633	False
Q9NRP2	Homo sapiens	Metazoa	79	False
Q8BVZ5	Mus musculus	Metazoa	266	False
Q6VMQ6	Homo sapiens	Metazoa	1270	False
Q7XA78	Arabidopsis thaliana	Plants	264	False
P41920	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	201	False
Q8RWE8	Arabidopsis thaliana	Plants	442	False
Q80T22	Rattus norvegicus	Metazoa	484	True
O94782	Homo sapiens	Metazoa	785	False
Q9NYY8	Homo sapiens	Metazoa	710	False
Q03640	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1545	False
Q9FH37	Arabidopsis thaliana	Plants	234	False
P40530	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	394	False
Q8S9K3	Arabidopsis thaliana	Plants	758	False
Q9ESK9	Mus musculus	Metazoa	1588	False
P53330	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157	False
Q9WTJ6	Mus musculus	Metazoa	475	False
F4HRV8	Arabidopsis thaliana	Plants	596	False
Q7TNT2	Mus musculus	Metazoa	515	False
P61604	Homo sapiens	Metazoa	102	False
Q9H5Z6	Homo sapiens	Metazoa	455	False
P36534	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297	False
Q12139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1133	False
O94522	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	390	False
Q9LZ60	Arabidopsis thaliana	Plants	115	False
O95163	Homo sapiens	Metazoa	1332	False
O13851	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	294	False
Q8RXN6	Arabidopsis thaliana	Plants	485	False
O08573	Mus musculus	Metazoa	353	False
P83006	Rattus norvegicus	Metazoa	390	False
Q9FNJ9	Arabidopsis thaliana	Plants	482	False
Q03799	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False
P40342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146	False
P03925	Mus musculus	Metazoa	172	True
Q6VNB8	Mus musculus	Metazoa	3508	False
P55197	Homo sapiens	Metazoa	1068	False
Q8LPS2	Arabidopsis thaliana	Plants	670	False
Q07065	Homo sapiens	Metazoa	602	False
Q8GUL2	Arabidopsis thaliana	Plants	958	False
Q949T8	Arabidopsis thaliana	Plants	497	False
Q8LFW5	Arabidopsis thaliana	Plants	277	False
Q8R5A3	Mus musculus	Metazoa	670	False
P91399	Caenorhabditis elegans	Metazoa	926	False
Q7M750	Mus musculus	Metazoa	143	True
P0C6S7	Rattus norvegicus	Metazoa	1260	False
P38271	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	328	False
Q06706	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1349	False
Q99K82	Mus musculus	Metazoa	555	False
Q8NI35	Homo sapiens	Metazoa	1801	False
P20676	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1076	False
Q9UUC7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	366	False
Q12340	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	786	False
Q9NZM5	Homo sapiens	Metazoa	478	False
Q9UHX1	Homo sapiens	Metazoa	559	False
Q9H1K0	Homo sapiens	Metazoa	784	False
Q03798	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	255	True
Q9H334	Homo sapiens	Metazoa	677	False
A7UWX2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	470	False
Q12102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	859	False
Q9UL03	Homo sapiens	Metazoa	887	False
Q38998	Arabidopsis thaliana	Plants	857	False
Q3E7Y6	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	73	False
P17214	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	699	False
Q9LS48	Arabidopsis thaliana	Plants	316	False
P42073	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	533	False
O88484	Rattus norvegicus	Metazoa	530	False
F8VPU2	Mus musculus	Metazoa	1048	False
Q9SZ63	Arabidopsis thaliana	Plants	309	False
Q810M6	Mus musculus	Metazoa	228	False
F4I2H7	Arabidopsis thaliana	Plants	790	False
Q86Y97	Homo sapiens	Metazoa	462	False
Q9VEX9	Drosophila melanogaster	Metazoa	150	False
P30542	Homo sapiens	Metazoa	326	False
Q4G0N4	Homo sapiens	Metazoa	442	False
Q9Y512	Homo sapiens	Metazoa	469	False
O09053	Mus musculus	Metazoa	1401	False
G5ECU7	Caenorhabditis elegans	Metazoa	319	False
Q7S5M7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	64	True
Q05192	Drosophila melanogaster	Metazoa	808	False
O61016	Crithidia fasciculata	Other	151	False
Q9WV02	Mus musculus	Metazoa	391	False
Q9SJ12	Arabidopsis thaliana	Plants	240	False
O75324	Homo sapiens	Metazoa	88	True
Q9BSI4	Homo sapiens	Metazoa	451	False
Q07979	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	502	False
Q9NVU0	Homo sapiens	Metazoa	708	False
Q9Y4R8	Homo sapiens	Metazoa	837	False
P48039	Homo sapiens	Metazoa	350	False
Q9VR38	Drosophila melanogaster	Metazoa	528	False
P53082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	120	False
Q8LL04	Arabidopsis thaliana	Plants	1241	False
Q12359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	275	True
Q96IZ2	Homo sapiens	Metazoa	230	True
G5EDE2	Caenorhabditis elegans	Metazoa	175	False
Q10F03	Oryza sativa subsp. japonica	Plants	529	False
O14893	Homo sapiens	Metazoa	280	False
Q9D5V6	Mus musculus	Metazoa	365	False
P08518	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1224	False
P53909	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	347	False
Q9GZY4	Homo sapiens	Metazoa	146	True
Q8N5N7	Homo sapiens	Metazoa	158	False
Q9GYS1	Caenorhabditis elegans	Metazoa	459	False
Q20733	Caenorhabditis elegans	Metazoa	900	False
P38631	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1876	False
Q9FFH1	Arabidopsis thaliana	Plants	1694	False
Q8I566	Plasmodium falciparum (isolate 3D7)	Other	442	False
Q9NRN7	Homo sapiens	Metazoa	309	False
Q9NPF4	Homo sapiens	Metazoa	335	False
Q8IWV1	Homo sapiens	Metazoa	398	False
Q64429	Mus musculus	Metazoa	543	False
P40543	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	189	False
Q9SKZ5	Arabidopsis thaliana	Plants	560	False
Q6P8X9	Mus musculus	Metazoa	189	False
F4K410	Arabidopsis thaliana	Plants	675	False
P18886	Rattus norvegicus	Metazoa	658	False
A0A0N7KIY3	Oryza sativa subsp. japonica	Plants	352	False
Q9LU68	Arabidopsis thaliana	Plants	435	False
O13983	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1063	False
M4IRL4	Humulus lupulus	Plants	573	False
Q06339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	672	False
P40073	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	367	True
Q96P70	Homo sapiens	Metazoa	1041	False
P13231	Dictyostelium discoideum	Other	118	False
Q8SWX0	Drosophila melanogaster	Metazoa	167	False
G5EGS7	Caenorhabditis elegans	Metazoa	324	False
Q93ZB2	Arabidopsis thaliana	Plants	509	True
P35817	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	686	False
Q9USR9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	643	False
P0CG13	Homo sapiens	Metazoa	121	False
Q9UPN3	Homo sapiens	Metazoa	7388	False
P54258	Rattus norvegicus	Metazoa	1183	False
Q8C0R7	Mus musculus	Metazoa	736	False
Q8WXG6	Homo sapiens	Metazoa	1647	False
Q9NQ92	Homo sapiens	Metazoa	184	False
Q9STF2	Arabidopsis thaliana	Plants	510	False
Q3LHL9	Drosophila melanogaster	Metazoa	1658	False
Q94CE4	Arabidopsis thaliana	Plants	280	False
Q6ATB4	Oryza sativa subsp. japonica	Plants	583	False
Q9LES2	Arabidopsis thaliana	Plants	478	False
Q0WUA3	Arabidopsis thaliana	Plants	382	False
Q9FJI5	Arabidopsis thaliana	Plants	515	False
Q9D2V8	Mus musculus	Metazoa	456	True
Q20745	Caenorhabditis elegans	Metazoa	1111	False
Q84VQ1	Arabidopsis thaliana	Plants	283	False
Q6PFX2	Mus musculus	Metazoa	281	False
Q12981	Homo sapiens	Metazoa	228	False
Q04178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	221	False
Q8R1I1	Mus musculus	Metazoa	64	True
B3DH96	Danio rerio	Metazoa	325	False
Q8VZS0	Arabidopsis thaliana	Plants	321	False
O59858	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	158	False
P56287	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	678	False
Q04364	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	514	False
Q03673	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	198	False
P79943	Xenopus laevis	Metazoa	254	False
Q56P03	Homo sapiens	Metazoa	285	False
Q96GM8	Homo sapiens	Metazoa	510	False
P40156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	214	False
Q9UJ42	Homo sapiens	Metazoa	338	False
P56564	Mus musculus	Metazoa	543	False
Q9D067	Mus musculus	Metazoa	708	False
A1Z8P9	Drosophila melanogaster	Metazoa	2346	False
Q9UDW3	Homo sapiens	Metazoa	170	False
O35678	Mus musculus	Metazoa	303	False
P36528	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	281	False
Q10R09	Oryza sativa subsp. japonica	Plants	310	False
Q9WTJ4	Mus musculus	Metazoa	500	False
O94621	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	365	False
Q86WV1	Homo sapiens	Metazoa	359	False
Q80TN7	Mus musculus	Metazoa	2359	False
Q5XG73	Mus musculus	Metazoa	508	False
Q9UI30	Homo sapiens	Metazoa	125	False
O75689	Homo sapiens	Metazoa	374	False
Q920G2	Rattus norvegicus	Metazoa	337	False
Q96EY7	Homo sapiens	Metazoa	689	False
P40847	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	254	False
Q9XI46	Arabidopsis thaliana	Plants	159	True
O60952	Dictyostelium discoideum	Other	199	False
Q680Q4	Arabidopsis thaliana	Plants	884	False
O22210	Arabidopsis thaliana	Plants	248	False
Q9JJK1	Rattus norvegicus	Metazoa	265	True
Q9Y7X6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	684	False
Q86W50	Homo sapiens	Metazoa	562	False
Q8WYK0	Homo sapiens	Metazoa	555	False
G3XKQ9	Oryza sativa subsp. japonica	Plants	394	False
Q9DBD5	Mus musculus	Metazoa	1123	False
Q9P7H8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1679	False
Q9SI37	Arabidopsis thaliana	Plants	487	False
P40041	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	505	False
Q22812	Caenorhabditis elegans	Metazoa	399	False
Q9D030	Mus musculus	Metazoa	160	False
P57093	Rattus norvegicus	Metazoa	338	False
Q8H443	Oryza sativa subsp. japonica	Plants	436	False
O94423	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	421	False
Q5HZJ0	Mus musculus	Metazoa	1373	False
Q53EK2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	232	False
B1AUS7	Mus musculus	Metazoa	101	False
O23210	Arabidopsis thaliana	Plants	486	False
Q12080	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	455	False
O35615	Mus musculus	Metazoa	995	False
P21727	Pisum sativum	Plants	402	False
Q10666	Caenorhabditis elegans	Metazoa	438	False
Q8WVM0	Homo sapiens	Metazoa	346	False
Q9JHH9	Mus musculus	Metazoa	205	False
Q0WQ41	Arabidopsis thaliana	Plants	594	False
Q9LX93	Arabidopsis thaliana	Plants	301	True
P19518	Oryctolagus cuniculus	Metazoa	222	True
Q9JJR2	Mus musculus	Metazoa	179	False
Q18412	Caenorhabditis elegans	Metazoa	309	False
Q98TA5	Xenopus laevis	Metazoa	896	False
Q6ZJM9	Oryza sativa subsp. japonica	Plants	563	False
Q08932	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	381	False
Q9WUU9	Mus musculus	Metazoa	1971	False
P26321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297	False
Q9GYU8	Drosophila melanogaster	Metazoa	702	False
Q9ZQI7	Arabidopsis thaliana	Plants	456	False
Q13950	Homo sapiens	Metazoa	521	False
P60709	Homo sapiens	Metazoa	375	False
Q9BW72	Homo sapiens	Metazoa	106	True
Q9CUU3	Mus musculus	Metazoa	1500	False
P19407	Spinacia oleracea	Plants	62	True
Q8R0W0	Mus musculus	Metazoa	6548	False
Q8BGW1	Mus musculus	Metazoa	502	False
Q8K3G9	Mus musculus	Metazoa	662	False
Q99315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1547	False
Q8LAP6	Arabidopsis thaliana	Plants	409	False
O74954	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	613	False
Q9Y4K3	Homo sapiens	Metazoa	522	False
O43542	Homo sapiens	Metazoa	346	False
O13927	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	201	False
P26449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	341	False
Q0PNE2	Homo sapiens	Metazoa	266	False
P40491	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False
Q96E29	Homo sapiens	Metazoa	417	False
Q22795	Caenorhabditis elegans	Metazoa	242	False
P32499	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	720	False
Q9Y6D0	Homo sapiens	Metazoa	94	True
Q7RTY1	Homo sapiens	Metazoa	509	True
Q94AX2	Arabidopsis thaliana	Plants	277	False
Q06184	Euplotes crassus	Other	446	False
Q13426	Homo sapiens	Metazoa	336	False
Q9CPQ8	Mus musculus	Metazoa	103	False
Q7X6P3	Arabidopsis thaliana	Plants	608	False
Q5VWP2	Homo sapiens	Metazoa	391	False
Q9U6M1	Leishmania tarentolae	Other	827	False
Q15796	Homo sapiens	Metazoa	467	False
Q7L0X2	Homo sapiens	Metazoa	663	False
Q54SM3	Dictyostelium discoideum	Other	179	False
Q6UB28	Homo sapiens	Metazoa	335	False
Q9UKA1	Homo sapiens	Metazoa	691	False
Q54QQ1	Dictyostelium discoideum	Other	1387	False
P34427	Caenorhabditis elegans	Metazoa	962	False
Q8LGD5	Arabidopsis thaliana	Plants	222	False
F1NPG5	Gallus gallus	Metazoa	639	False
Q96AE7	Homo sapiens	Metazoa	1141	False
Q9ULV3	Homo sapiens	Metazoa	898	False
Q9H4B6	Homo sapiens	Metazoa	383	False
C7AJA4	Trypanosoma brucei brucei	Other	406	False
Q9NY87	Homo sapiens	Metazoa	97	False
P10852	Mus musculus	Metazoa	526	False
E5RQA1	Oryza sativa subsp. japonica	Plants	257	False
P54113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	591	False
Q9ZUX4	Arabidopsis thaliana	Plants	113	False
Q8N183	Homo sapiens	Metazoa	169	False
Q12497	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	93	False
Q96NY9	Homo sapiens	Metazoa	551	False
P47821	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	323	False
O09111	Mus musculus	Metazoa	151	True
Q64727	Mus musculus	Metazoa	1066	False
Q9USY4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	527	False
Q5BJX1	Rattus norvegicus	Metazoa	134	False
O14114	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1190	False
P38633	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	127	False
P57741	Arabidopsis thaliana	Plants	195	False
Q9CPP6	Mus musculus	Metazoa	116	False
F4K6X0	Arabidopsis thaliana	Plants	121	False
P06526	Bos taurus	Metazoa	509	False
Q86TS9	Homo sapiens	Metazoa	123	False
P51810	Homo sapiens	Metazoa	404	False
P97367	Mus musculus	Metazoa	477	False
Q5NCS9	Mus musculus	Metazoa	454	True
Q10223	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	431	False
P32314	Homo sapiens	Metazoa	431	False
Q9SA14	Arabidopsis thaliana	Plants	404	False
O75952	Homo sapiens	Metazoa	493	False
Q7Z602	Homo sapiens	Metazoa	305	False
P32800	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	271	False
P05109	Homo sapiens	Metazoa	93	False
Q9ES73	Rattus norvegicus	Metazoa	775	False
P18289	Drosophila melanogaster	Metazoa	289	False
O70405	Mus musculus	Metazoa	1051	False
Q9Y5W9	Homo sapiens	Metazoa	270	False
Q99NF2	Mus musculus	Metazoa	532	False
O45952	Caenorhabditis elegans	Metazoa	249	False
O60094	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	959	False
Q6NVU6	Homo sapiens	Metazoa	218	False
Q9XF57	Arabidopsis thaliana	Plants	317	False
G5EEC5	Caenorhabditis elegans	Metazoa	414	False
Q9VXG1	Drosophila melanogaster	Metazoa	1959	False
P51587	Homo sapiens	Metazoa	3418	False
Q08B36	Xenopus laevis	Metazoa	374	False
P38985	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146	False
Q9H3L0	Homo sapiens	Metazoa	296	False
Q9ASW3	Arabidopsis thaliana	Plants	471	False
Q86VP6	Homo sapiens	Metazoa	1230	False
P32903	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	40	True
Q91YE8	Mus musculus	Metazoa	1087	False
P22812	Drosophila melanogaster	Metazoa	462	False
Q681Y3	Arabidopsis thaliana	Plants	432	False
O94585	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	187	False
Q7XB51	Physcomitrium patens	Plants	967	True
Q63285	Rattus norvegicus	Metazoa	419	False
Q8R4N0	Mus musculus	Metazoa	338	False
O95782	Homo sapiens	Metazoa	977	False
Q8VEH6	Mus musculus	Metazoa	393	False
P48629	Spinacia oleracea	Plants	447	False
P20484	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414	False
P87174	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	210	False
Q8NFG4	Homo sapiens	Metazoa	579	False
Q9LX34	Arabidopsis thaliana	Plants	95	False
Q9LVG4	Arabidopsis thaliana	Plants	495	False
Q90ZA1	Xenopus laevis	Metazoa	631	False
P50535	Drosophila melanogaster	Metazoa	1039	False
Q9VE04	Drosophila melanogaster	Metazoa	107	False
Q06164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1454	False
Q8LPU4	Zea mays	Plants	468	False
Q9FJW4	Arabidopsis thaliana	Plants	154	False
Q9Y5S8	Homo sapiens	Metazoa	564	True
Q5W7F1	Danio rerio	Metazoa	743	False
P49107	Arabidopsis thaliana	Plants	171	False
Q9Y5X3	Homo sapiens	Metazoa	404	False
O14776	Homo sapiens	Metazoa	1098	False
P09081	Drosophila melanogaster	Metazoa	494	False
Q969H6	Homo sapiens	Metazoa	163	False
Q9UPR3	Homo sapiens	Metazoa	1016	False
Q8NFF5	Homo sapiens	Metazoa	587	False
A0A509AJL3	Plasmodium berghei (strain Anka)	Other	1087	False
P14066	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	229	False
P45974	Homo sapiens	Metazoa	858	False
Q12252	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	991	True
P33412	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	323	False
P39749	Mus musculus	Metazoa	378	False
P53170	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	491	False
Q40089	Ipomoea batatas	Plants	200	False
Q9R1X4	Mus musculus	Metazoa	1197	False
Q23064	Caenorhabditis elegans	Metazoa	1041	False
Q6IN84	Homo sapiens	Metazoa	353	False
Q9H2K2	Homo sapiens	Metazoa	1166	False
O48533	Arabidopsis thaliana	Plants	259	False
F8VPN2	Mus musculus	Metazoa	2785	False
P25588	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1096	False
Q39002	Arabidopsis thaliana	Plants	624	False
Q8IUH5	Homo sapiens	Metazoa	632	False
Q7S4E0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	165	False
Q9Y3V2	Homo sapiens	Metazoa	267	False
P40228	Arabidopsis thaliana	Plants	287	False
Q9I9B9	Torpedo marmorata	Metazoa	646	True
A0A486WWJ9	Caenorhabditis elegans	Metazoa	582	False
Q9P6S5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	307	False
Q84K35	Arabidopsis thaliana	Plants	330	False
Q80X86	Mus musculus	Metazoa	340	False
Q8BKT7	Mus musculus	Metazoa	683	False
Q03372	Drosophila melanogaster	Metazoa	515	False
Q9H6K1	Homo sapiens	Metazoa	298	False
Q67ZB6	Arabidopsis thaliana	Plants	462	False
Q99LT0	Mus musculus	Metazoa	99	False
Q8NGU9	Homo sapiens	Metazoa	434	False
P30429	Caenorhabditis elegans	Metazoa	549	False
Q9BRT2	Homo sapiens	Metazoa	126	False
P09144	Chlamydomonas reinhardtii	Plants	735	False
Q9H6F5	Homo sapiens	Metazoa	360	False
P37382	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	297	False
Q9D0Z3	Mus musculus	Metazoa	276	False
P21190	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360	False
F4JF14	Arabidopsis thaliana	Plants	953	False
Q13057	Homo sapiens	Metazoa	564	False
Q9DAT5	Mus musculus	Metazoa	417	False
Q86TC9	Homo sapiens	Metazoa	1320	False
P40532	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	138	True
P0DJH6	Gallus gallus	Metazoa	76	False
Q08062	Zea mays	Plants	332	False
Q03385	Mus musculus	Metazoa	852	False
Q38895	Arabidopsis thaliana	Plants	204	False
Q93654	Caenorhabditis elegans	Metazoa	245	False
Q9H008	Homo sapiens	Metazoa	270	False
Q9D1F4	Mus musculus	Metazoa	257	False
Q00381	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	147	False
Q8I397	Plasmodium falciparum (isolate 3D7)	Other	1199	True
Q501F9	Arabidopsis thaliana	Plants	370	False
Q9VHJ6	Drosophila melanogaster	Metazoa	592	False
P42696	Homo sapiens	Metazoa	430	False
Q9NVV4	Homo sapiens	Metazoa	582	False
Q03761	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	539	False
O82230	Arabidopsis thaliana	Plants	182	False
Q96EL1	Homo sapiens	Metazoa	287	False
Q7SA90	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	453	False
Q8BWM0	Mus musculus	Metazoa	384	True
O95466	Homo sapiens	Metazoa	1100	False
Q9LXR9	Arabidopsis thaliana	Plants	348	False
Q16611	Homo sapiens	Metazoa	211	False
O95229	Homo sapiens	Metazoa	277	False
Q09349	Caenorhabditis elegans	Metazoa	984	False
Q8IXH6	Homo sapiens	Metazoa	220	False
A0PJY2	Homo sapiens	Metazoa	475	False
Q9Y241	Homo sapiens	Metazoa	93	True
P25618	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	953	True
Q9XIP2	Arabidopsis thaliana	Plants	505	False
P39023	Homo sapiens	Metazoa	403	False
O14161	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	293	False
Q96FI4	Homo sapiens	Metazoa	390	False
